2025-10-14 22:48:34,438 | ERROR | [Spotify] audio_features single error for 79ntN2kMAg1JFyYh8Uq2Oa: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=79ntN2kMAg1JFyYh8Uq2Oa:
 None, reason: None
2025-10-14 22:48:34,509 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=6XkLdAGky28Ju6Rmr1gZBA with Params: {} returned 403 due to None
2025-10-14 22:48:34,510 | ERROR | [Spotify] audio_features single error for 6XkLdAGky28Ju6Rmr1gZBA: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=6XkLdAGky28Ju6Rmr1gZBA:
 None, reason: None
2025-10-14 22:48:34,576 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=2M4lp7MTlaoGryo8rr5lsY with Params: {} returned 403 due to None
2025-10-14 22:48:34,579 | ERROR | [Spotify] audio_features single error for 2M4lp7MTlaoGryo8rr5lsY: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=2M4lp7MTlaoGryo8rr5lsY:
 None, reason: None
2025-10-14 22:48:34,648 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=4n3kD4h1k57h0obdRBChZL with Params: {} returned 403 due to None
2025-10-14 22:48:34,648 | ERROR | [Spotify] audio_features single error for 4n3kD4h1k57h0obdRBChZL: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=4n3kD4h1k57h0obdRBChZL:
 None, reason: None
2025-10-14 22:48:34,723 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=29KC2wCnYtZRLKbdplpx0B with Params: {} returned 403 due to None
2025-10-14 22:48:34,723 | ERROR | [Spotify] audio_features single error for 29KC2wCnYtZRLKbdplpx0B: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=29KC2wCnYtZRLKbdplpx0B:
 None, reason: None
2025-10-14 22:48:34,789 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=5TRPicyLGbAF2LGBFbHGvO with Params: {} returned 403 due to None
2025-10-14 22:48:34,789 | ERROR | [Spotify] audio_features single error for 5TRPicyLGbAF2LGBFbHGvO: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=5TRPicyLGbAF2LGBFbHGvO:
 None, reason: None
2025-10-14 22:48:34,853 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=4EWCNWgDS8707fNSZ1oaA5 with Params: {} returned 403 due to None
2025-10-14 22:48:34,854 | ERROR | [Spotify] audio_features single error for 4EWCNWgDS8707fNSZ1oaA5: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=4EWCNWgDS8707fNSZ1oaA5:
 None, reason: None
2025-10-14 22:48:34,925 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=3DK6m7It6Pw857FcQftMds with Params: {} returned 403 due to None
2025-10-14 22:48:34,925 | ERROR | [Spotify] audio_features single error for 3DK6m7It6Pw857FcQftMds: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=3DK6m7It6Pw857FcQftMds:
 None, reason: None
2025-10-14 22:48:34,990 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=5SkRLpaGtvYPhw02vZhQQ9 with Params: {} returned 403 due to None
2025-10-14 22:48:34,990 | ERROR | [Spotify] audio_features single error for 5SkRLpaGtvYPhw02vZhQQ9: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=5SkRLpaGtvYPhw02vZhQQ9:
 None, reason: None
2025-10-14 22:48:35,059 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=7rbECVPkY5UODxoOUVKZnA with Params: {} returned 403 due to None
2025-10-14 22:48:35,071 | ERROR | [Spotify] audio_features single error for 7rbECVPkY5UODxoOUVKZnA: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=7rbECVPkY5UODxoOUVKZnA:
 None, reason: None
2025-10-14 22:48:35,146 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=0mEdbdeRFQwBhN4xfyIeUM with Params: {} returned 403 due to None
2025-10-14 22:48:35,151 | ERROR | [Spotify] audio_features single error for 0mEdbdeRFQwBhN4xfyIeUM: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=0mEdbdeRFQwBhN4xfyIeUM:
 None, reason: None
2025-10-14 22:48:35,217 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=0j2T0R9dR9qdJYsB7ciXhf with Params: {} returned 403 due to None
2025-10-14 22:48:35,220 | ERROR | [Spotify] audio_features single error for 0j2T0R9dR9qdJYsB7ciXhf: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=0j2T0R9dR9qdJYsB7ciXhf:
 None, reason: None
2025-10-14 22:48:35,285 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=3sNVsP50132BTNlImLx70i with Params: {} returned 403 due to None
2025-10-14 22:48:35,285 | ERROR | [Spotify] audio_features single error for 3sNVsP50132BTNlImLx70i: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=3sNVsP50132BTNlImLx70i:
 None, reason: None
2025-10-14 22:48:35,355 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=4iz9lGMjU1lXS51oPmUmTe with Params: {} returned 403 due to None
2025-10-14 22:48:35,357 | ERROR | [Spotify] audio_features single error for 4iz9lGMjU1lXS51oPmUmTe: http status: 403, code: -1 - https://api.spotify.com/v1/audio-features/?ids=4iz9lGMjU1lXS51oPmUmTe:
 None, reason: None
2025-10-14 22:48:35,428 | ERROR | HTTP Error for GET to https://api.spotify.com/v1/audio-features/?ids=1zi7xx7UVEFkmKfv06H8x0 with Params: {} returned 403 due to None
